21.07.2023                                        Salida dinámica de lista                                                                                             1


	Documento	GTr	Denomin.	ClVt	Denominación	Solic.	Creado el	Fecha doc.	Pedido	Func.	Responsab	Creado	OrgVt	CDis	Se	OfVta	GVen	Mon.	 Valor neto
	903150885	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   250,170
	903150886	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497872			JOBS	1000	01	01	E002	G02	COP	   266,752
	903150887	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   813,672
	903150888	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497872			JOBS	1000	01	01	E002	G02	COP	   361,392
	903150889	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443717			JOBS	1000	01	01	E002	G02	COP	   766,948
	903150890	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447849			JOBS	1000	01	01	E002	G02	COP	   419,062
	903150891	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443718			JOBS	1000	01	01	E002	G02	COP	   368,408
	903150892	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497874			JOBS	1000	01	01	E002	G02	COP	   825,414
	903150893	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	   233,574
	903150894	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	   150,882
	903150895	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443715			JOBS	1000	01	01	E002	G02	COP	   628,144
	903150896	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443718			JOBS	1000	01	01	E002	G02	COP	   311,670
	903150897	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	   306,000
	903150898	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497874			JOBS	1000	01	01	E002	G02	COP	 1,034,259
	903150899	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443743			JOBS	1000	01	01	E002	G02	COP	   184,204
	903150900	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443718			JOBS	1000	01	01	E002	G02	COP	   276,306
	903150901	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   292,668
	903150902	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	   936,436
	903150903	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443728			JOBS	1000	01	01	E002	G02	COP	   374,208
	903150904	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	   510,282
	903150905	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447850			JOBS	1000	01	01	E002	G02	COP	   644,714
	903150906	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	93-489600			JOBS	1000	01	01	E002	G02	COP	   184,204
	903150907	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	   647,514
	903150908	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447849			JOBS	1000	01	01	E002	G02	COP	   825,414
	903150909	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447859			JOBS	1000	01	01	E002	G02	COP	   226,797
	903150910	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497872			JOBS	1000	01	01	E002	G02	COP	   361,392
	903150911	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	 1,082,814
	903150912	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447850			JOBS	1000	01	01	E002	G02	COP	 1,140,588
	903150913	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497875			JOBS	1000	01	01	E002	G02	COP	   368,408
	903150914	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   467,598
	903150915	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443740			JOBS	1000	01	01	E002	G02	COP	   349,300
	903150916	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	 1,311,324
	903150917	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	93-489600			JOBS	1000	01	01	E002	G02	COP	   680,078
	903150918	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	93-489599			JOBS	1000	01	01	E002	G02	COP	   846,348
	903150919	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   802,194
	903150920	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	 1,011,054
	903150921	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	122-443705			JOBS	1000	01	01	E002	G02	COP	 1,301,079
	903150922	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497875			JOBS	1000	01	01	E002	G02	COP	   644,714
	903150923	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	   848,547
	903150924	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447873			JOBS	1000	01	01	E002	G02	COP	   276,306
	903150925	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	   890,208
	903150926	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	   974,100
	903150927	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	93-489600			JOBS	1000	01	01	E002	G02	COP	   552,612
	903150928	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   699,234
	903150929	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	 1,461,612
	903150930	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	 1,692,633
	903150931	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	   419,232
	903150932	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447850			JOBS	1000	01	01	E002	G02	COP	   736,816
	903150933	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	   965,046
	903150934	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	 2,746,071
	903150935	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	95-497857			JOBS	1000	01	01	E002	G02	COP	 2,316,348
	903150936	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	 1,829,700
	903150937	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	127-447833			JOBS	1000	01	01	E002	G02	COP	 2,553,261
	903150938	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	10.07.2023	10.07.2023	93-489599			JOBS	1000	01	01	E002	G02	COP	   169,224
	903150941	0	Orden	ZKB	Reposición Consignac	1000000000	10.07.2023	10.07.2023	LC 9			LBOJANINI	1000	01	01	E001	G01	COP	         0
	903150943	0	Orden	ZKB	Reposición Consignac	1000000000	10.07.2023	10.07.2023	LC 9			LBOJANINI	1000	01	01	E001	G01	COP	         0
	903150944	0	Orden	ZKB	Reposición Consignac	1000000000	10.07.2023	10.07.2023	LC 9			LBOJANINI	1000	01	01	E001	G01	COP	         0
	903150945	0	Orden	ZKB	Reposición Consignac	1000000000	10.07.2023	10.07.2023	LC 9			LBOJANINI	1000	01	01	E001	G01	COP	         0
	903150981	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	10.07.2023	10.07.2023	0050450234			JOBS	1000	01	01	E001	G01	COP	   670,565
	903150982	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	10.07.2023	10.07.2023	0050450234			JOBS	1000	01	01	E001	G01	COP	   785,519
	903151152	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166723			JOBS	1000	01	01	E002	G02	COP	   169,224
	903151153	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166723			JOBS	1000	01	01	E002	G02	COP	   209,586
	903151154	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166723			JOBS	1000	01	01	E002	G02	COP	   288,876
	903151155	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   121,968
	903151156	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166724			JOBS	1000	01	01	E002	G02	COP	   184,204
	903151157	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   161,244
	903151158	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   121,968
	903151159	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   161,244
	903151160	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166724			JOBS	1000	01	01	E002	G02	COP	   184,204
	903151161	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   424,800
	903151162	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166723			JOBS	1000	01	01	E002	G02	COP	   209,476
	903151163	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166722			JOBS	1000	01	01	E002	G02	COP	   361,392
	903151164	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166724			JOBS	1000	01	01	E002	G02	COP	   311,670
	903151165	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166723			JOBS	1000	01	01	E002	G02	COP	   557,472
	903151166	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   272,094
	903151167	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   225,756
	903151168	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   189,360
	903151169	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   144,756
	903151170	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   161,244
	903151171	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166724			JOBS	1000	01	01	E002	G02	COP	   460,510
	903151172	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166722			JOBS	1000	01	01	E002	G02	COP	   710,692
	903151173	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   395,742
	903151174	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   701,628
	903151175	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166723			JOBS	1000	01	01	E002	G02	COP	 1,034,890
	903151176	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   542,826
	903151177	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	    96,834
	903151178	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   217,086
	903151179	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166739			JOBS	1000	01	01	E002	G02	COP	   208,845
	903151180	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166722			JOBS	1000	01	01	E002	G02	COP	 2,794,400
	903151181	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   446,622
	903151182	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166724			JOBS	1000	01	01	E002	G02	COP	 1,289,428
	903151183	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166724			JOBS	1000	01	01	E002	G02	COP	   368,408
	903151184	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	 1,129,248
	903151185	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166738			JOBS	1000	01	01	E002	G02	COP	   628,144
	903151186	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   585,724
	903151187	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	 1,086,406
	903151188	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   107,088
	903151189	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	 1,642,050
	903151190	0	Orden	ZEDI	P. EDI Pre-Distribui	1000007000	11.07.2023	11.07.2023	60-1166710			JOBS	1000	01	01	E002	G02	COP	   847,444
	903151204	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151205	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670866			JOBS	1100	20	01	N001	N02	COP	    69,552
	903151206	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151207	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670865			JOBS	1000	01	01	E001	G01	COP	    18,756
	903151208	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670865			JOBS	1000	01	01	E001	G01	COP	    56,268
	903151209	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   226,041
	903151210	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151211	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670866			JOBS	1100	20	01	N001	N02	COP	    69,552
	903151212	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151213	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   102,693
	903151214	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   274,242
	903151215	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670865			JOBS	1000	01	01	E001	G01	COP	    37,512
	903151216	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151217	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    38,319
	903151218	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	    96,402
	903151219	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670866			JOBS	1100	20	01	N001	N02	COP	    69,552
	903151220	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670865			JOBS	1000	01	01	E001	G01	COP	    18,756
	903151221	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670866			JOBS	1100	20	01	N001	N02	COP	    69,552
	903151222	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670866			JOBS	1100	20	01	N001	N02	COP	    69,552
	903151223	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151224	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    37,438
	903151225	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    37,908
	903151226	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151227	0	Orden	ZED1	P. EDI Uno a uno	1000000000	11.07.2023	11.07.2023	0020670830			JOBS	1000	01	01	E001	G01	COP	   303,720
	903151228	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   218,139
	903151229	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   177,840
	903151230	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	    26,618
	903151231	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    55,850
	903151232	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    25,408
	903151233	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	    48,201
	903151234	0	Orden	ZED1	P. EDI Uno a uno	1000000000	11.07.2023	11.07.2023	0020670825			JOBS	1000	01	01	E001	G01	COP	 3,533,520
	903151235	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    37,982
	903151236	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	    37,311
	903151237	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    29,167
	903151238	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    79,457
	903151239	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	    45,981
	903151240	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   355,680
	903151241	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   201,518
	903151242	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   374,049
	903151243	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   226,041
	903151244	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670958			JOBS	1000	01	01	E001	G01	COP	   325,848
	903151245	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   170,480
	903151246	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    53,296
	903151247	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    66,485
	903151248	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   116,216
	903151249	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   207,081
	903151250	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   141,570
	903151251	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	    83,356
	903151252	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   159,925
	903151253	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	    96,534
	903151254	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   414,428
	903151255	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   290,290
	903151256	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   218,318
	903151257	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   135,929
	903151258	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   236,032
	903151259	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   342,775
	903151260	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   304,244
	903151261	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670964			JOBS	1000	01	01	E001	G01	COP	   194,328
	903151262	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670964			JOBS	1000	01	01	E001	G01	COP	   304,158
	903151263	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   248,507
	903151264	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670964			JOBS	1000	01	01	E001	G01	COP	   189,360
	903151265	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	    58,882
	903151266	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670964			JOBS	1000	01	01	E001	G01	COP	    51,678
	903151267	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670964			JOBS	1000	01	01	E001	G01	COP	    51,678
	903151268	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   484,820
	903151269	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   743,862
	903151270	0	Orden	ZEDI	P. EDI Pre-Distribui	1000000000	11.07.2023	11.07.2023	0020670964			JOBS	1000	01	01	E001	G01	COP	    39,276
	903151271	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   464,801
	903151272	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   598,857
	903151273	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   240,628
	903151274	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670862			JOBS	1000	01	01	E001	G01	COP	   130,736
	903151275	0	Orden	ZVMI	Rep Con - EDI Predis	1000000000	11.07.2023	11.07.2023	0020670867			JOBS	1000	01	01	E001	G01	COP	   481,058
